checkin_id,user_id,venue_id,venue_name,venue_category,latitude,longitude,timestamp,crowd_density,avg_dwell_minutes,day_of_week,hour_of_day,is_weekend,weather_condition,user_age_group,user_preference,visit_frequency,user_engagement_score,venue_popularity_score,event_type,user_status,recommended_venue
CHK1069,USR0056,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/05/2024 04:34:18 PM,42,43,Friday,16,0,Cloudy,25-34,Coffee,Medium,41,52,Morning Workout,Returning,Recommend TechHub Coworking
CHK1070,USR0197,VEN008,City Mall,Mall,40.7261,-74.007,04/22/2024 08:35:07 PM,21,85,Monday,20,0,Rainy,35-44,Fitness,Medium,40,52,Weekend Party,New,Recommend Downtown Food Court
CHK1071,USR0178,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/22/2024 06:16:13 PM,36,98,Monday,18,0,Sunny,18-24,Fitness,Medium,40,55,Weekend Party,Returning,Recommend Metro Nightclub
CHK1072,USR0182,VEN008,City Mall,Mall,40.7261,-74.007,04/18/2024 01:25:54 PM,74,100,Thursday,13,0,Clear,45+,Nightlife,Medium,62,78,Weekend Party,New,Recommend Downtown Food Court
CHK1073,USR0183,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/11/2024 01:29:31 PM,68,51,Thursday,13,0,Sunny,18-24,Fitness,Medium,46,77,Business Meetup,Returning,Recommend TechHub Coworking
CHK1074,USR0046,VEN008,City Mall,Mall,40.7261,-74.007,03/18/2024 03:17:53 PM,73,76,Monday,15,0,Clear,18-24,Fitness,Medium,56,76,Lunch Rush,Returning,Recommend Downtown Food Court
CHK1075,USR0040,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/16/2024 01:25:10 PM,23,37,Saturday,13,1,Clear,45+,Coffee,Medium,40,50,Networking Event,Returning,Recommend Riverwalk Park
CHK1076,USR0013,VEN008,City Mall,Mall,40.7261,-74.007,04/15/2024 12:45:02 PM,52,87,Monday,12,0,Cloudy,45+,Shopping,Medium,57,62,Weekend Party,Returning,Recommend Downtown Food Court
CHK1077,USR0154,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/22/2024 03:42:57 PM,61,147,Wednesday,15,0,Clear,18-24,Food,Medium,76,70,Networking Event,Returning,Recommend Central Coffee House
CHK1078,USR0024,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/07/2024 11:49:12 PM,71,139,Thursday,23,0,Rainy,45+,Music,Medium,70,69,Weekend Party,New,Recommend Harborview Bar
CHK1079,USR0025,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/23/2024 02:00:21 AM,15,102,Tuesday,2,0,Cloudy,45+,Social,Low,40,50,Weekend Party,Returning,Recommend Harborview Bar
CHK1080,USR0160,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/22/2024 06:32:06 AM,18,40,Friday,6,0,Cloudy,18-24,Social,Medium,40,50,Business Meetup,Returning,Recommend TechHub Coworking
CHK1081,USR0004,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/09/2024 02:27:07 PM,34,73,Thursday,14,0,Clear,45+,Coffee,Medium,40,58,Happy Hour,New,Recommend Downtown Food Court
CHK1082,USR0167,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/23/2024 12:24:13 PM,98,49,Thursday,12,0,Sunny,25-34,Food,Medium,56,86,Lunch Rush,Returning,Recommend Seaside Restaurant
CHK1083,USR0027,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/17/2024 06:56:13 AM,10,30,Wednesday,6,0,Sunny,45+,Social,Medium,40,50,Weekend Party,Returning,Recommend Greenfield Gym
CHK1084,USR0198,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/12/2024 04:06:38 AM,3,140,Sunday,4,1,Sunny,18-24,Fitness,High,50,50,Business Meetup,Returning,Recommend Central Coffee House
CHK1085,USR0018,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/12/2024 07:48:56 AM,85,49,Friday,7,0,Cloudy,35-44,Social,Low,54,75,Business Meetup,Returning,Recommend TechHub Coworking
CHK1086,USR0151,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/03/2024 08:37:28 PM,86,100,Sunday,20,1,Sunny,18-24,Nightlife,Medium,62,81,Concert,Returning,Recommend Metro Nightclub
CHK1087,USR0063,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/30/2024 02:48:57 AM,18,136,Saturday,2,1,Clear,35-44,Business,Medium,44,50,Weekend Party,New,Recommend Harborview Bar
CHK1088,USR0010,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/11/2024 07:23:31 AM,37,57,Monday,7,0,Clear,45+,Fitness,Medium,40,53,Morning Workout,New,Recommend Greenfield Gym
CHK1089,USR0195,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/16/2024 11:28:47 PM,24,71,Thursday,23,0,Cloudy,25-34,Shopping,Medium,40,58,Lunch Rush,Returning,Recommend Downtown Food Court
CHK1090,USR0188,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/06/2024 11:26:41 PM,84,113,Monday,23,0,Cloudy,18-24,Social,Low,60,76,Happy Hour,Returning,Recommend Harborview Bar
CHK1091,USR0176,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/13/2024 03:34:03 PM,60,90,Saturday,15,1,Rainy,35-44,Fitness,High,52,70,Concert,New,Recommend Metro Nightclub
CHK1092,USR0126,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/17/2024 09:33:20 PM,46,65,Friday,21,0,Clear,25-34,Nightlife,High,45,51,Happy Hour,Returning,Recommend Downtown Food Court
CHK1093,USR0053,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/25/2024 05:09:13 AM,20,101,Monday,5,0,Clear,18-24,Shopping,High,40,50,Networking Event,Returning,Recommend Metro Nightclub
CHK1094,USR0046,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/04/2024 10:46:29 AM,34,55,Saturday,10,1,Sunny,18-24,Fitness,Medium,40,50,Lunch Rush,Returning,Recommend Downtown Food Court
CHK1095,USR0124,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/01/2024 11:36:28 AM,24,68,Monday,11,0,Rainy,18-24,Fitness,Low,40,50,Morning Workout,New,Recommend Greenfield Gym
CHK1096,USR0195,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/16/2024 07:10:30 PM,27,82,Tuesday,19,0,Sunny,25-34,Shopping,Medium,40,51,Live Music,Returning,Recommend Metro Nightclub
CHK1097,USR0153,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/01/2024 06:24:27 AM,25,15,Wednesday,6,0,Cloudy,25-34,Food,High,40,53,Lunch Rush,New,Recommend TechHub Coworking
CHK1098,USR0144,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/20/2024 01:11:16 PM,39,204,Wednesday,13,0,Sunny,45+,Social,Medium,73,53,Business Meetup,New,Recommend Central Coffee House
CHK1099,USR0004,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/01/2024 07:08:45 AM,48,60,Wednesday,7,0,Sunny,45+,Coffee,Medium,40,56,Morning Workout,New,Recommend Greenfield Gym
CHK1100,USR0126,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/17/2024 12:59:26 PM,71,180,Wednesday,12,0,Rainy,25-34,Nightlife,High,88,81,Business Meetup,Returning,Recommend Central Coffee House
CHK1101,USR0145,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/22/2024 10:04:26 PM,14,54,Wednesday,22,0,Cloudy,25-34,Nightlife,Medium,40,50,Networking Event,Returning,Recommend Riverwalk Park
CHK1102,USR0126,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/25/2024 02:16:49 PM,58,33,Monday,14,0,Rainy,25-34,Nightlife,High,40,60,Morning Workout,Returning,Recommend TechHub Coworking
CHK1103,USR0093,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/29/2024 07:24:59 AM,14,112,Wednesday,7,0,Sunny,25-34,Nightlife,Medium,43,50,Weekend Party,New,Recommend Metro Nightclub
CHK1104,USR0064,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/29/2024 11:09:16 PM,93,128,Wednesday,23,0,Sunny,25-34,Music,Medium,71,78,Happy Hour,Returning,Recommend Harborview Bar
CHK1105,USR0099,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/14/2024 08:53:10 PM,30,33,Tuesday,20,0,Clear,18-24,Fitness,Medium,40,50,Concert,Returning,Recommend Greenfield Gym
CHK1106,USR0110,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/15/2024 08:05:33 PM,38,24,Wednesday,20,0,Rainy,45+,Music,Low,40,54,Dinner Special,Returning,Recommend Seaside Restaurant
CHK1107,USR0193,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/28/2024 08:34:42 AM,55,56,Tuesday,8,0,Cloudy,25-34,Music,Medium,49,53,Morning Workout,Returning,Recommend Riverwalk Park
CHK1108,USR0192,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/14/2024 09:49:51 PM,84,124,Thursday,21,0,Sunny,45+,Food,Medium,67,84,Happy Hour,New,Recommend Metro Nightclub
CHK1109,USR0107,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/29/2024 12:10:52 PM,98,50,Wednesday,12,0,Sunny,18-24,Shopping,Medium,56,81,Retail Promotion,New,Recommend Seaside Restaurant
CHK1110,USR0051,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/23/2024 03:46:27 PM,54,221,Tuesday,15,0,Clear,45+,Nightlife,Medium,86,64,Networking Event,Returning,Recommend Central Coffee House
CHK1111,USR0192,VEN008,City Mall,Mall,40.7261,-74.007,03/24/2024 03:07:28 PM,92,114,Sunday,15,1,Sunny,45+,Food,Medium,71,76,Lunch Rush,New,Recommend Downtown Food Court
CHK1112,USR0163,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/25/2024 08:57:55 AM,76,40,Monday,8,0,Sunny,25-34,Business,Medium,49,72,Lunch Rush,Returning,Recommend TechHub Coworking
CHK1113,USR0123,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/11/2024 08:24:07 AM,70,55,Monday,8,0,Clear,25-34,Music,Medium,47,66,Business Meetup,Returning,Recommend TechHub Coworking
CHK1114,USR0011,VEN008,City Mall,Mall,40.7261,-74.007,05/26/2024 05:00:03 PM,92,95,Sunday,17,1,Clear,45+,Nightlife,Medium,66,85,Retail Promotion,Returning,Recommend Downtown Food Court
CHK1115,USR0125,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/28/2024 08:00:24 PM,91,100,Thursday,20,0,Sunny,45+,Fitness,High,68,87,Live Music,Returning,Recommend Metro Nightclub
CHK1116,USR0062,VEN008,City Mall,Mall,40.7261,-74.007,04/13/2024 04:21:23 PM,79,112,Saturday,16,1,Cloudy,35-44,Business,Medium,66,76,Weekend Party,Returning,Recommend Downtown Food Court
CHK1117,USR0001,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/25/2024 05:39:03 PM,50,74,Saturday,17,1,Rainy,25-34,Social,Medium,40,69,Weekend Party,Returning,Recommend Metro Nightclub
CHK1118,USR0136,VEN008,City Mall,Mall,40.7261,-74.007,05/29/2024 02:53:56 PM,65,96,Wednesday,14,0,Rainy,25-34,Fitness,Medium,60,66,Weekend Party,Returning,Recommend Downtown Food Court
CHK1119,USR0132,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/29/2024 06:15:23 PM,61,44,Wednesday,18,0,Sunny,35-44,Music,Low,40,55,Morning Workout,New,Recommend Riverwalk Park
CHK1120,USR0189,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/24/2024 11:40:52 AM,76,29,Friday,11,0,Sunny,35-44,Social,Low,40,64,Lunch Rush,Returning,Recommend Seaside Restaurant
CHK1121,USR0110,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/26/2024 06:38:31 PM,37,91,Sunday,18,1,Sunny,45+,Music,Low,40,55,Concert,Returning,Recommend Metro Nightclub
CHK1122,USR0037,VEN008,City Mall,Mall,40.7261,-74.007,05/24/2024 06:57:06 PM,40,98,Friday,18,0,Cloudy,45+,Food,Medium,53,53,Lunch Rush,New,Recommend Downtown Food Court
CHK1123,USR0173,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/13/2024 04:45:32 PM,61,184,Monday,16,0,Clear,18-24,Social,Medium,85,78,Business Meetup,Returning,Recommend Central Coffee House
CHK1124,USR0044,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/29/2024 09:28:07 AM,62,177,Monday,9,0,Sunny,35-44,Business,High,83,66,Live Music,Returning,Recommend Central Coffee House
CHK1125,USR0197,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/14/2024 07:45:01 PM,64,77,Thursday,19,0,Clear,35-44,Fitness,Medium,42,76,Networking Event,New,Recommend Metro Nightclub
CHK1126,USR0137,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/29/2024 05:42:30 PM,20,39,Friday,17,0,Rainy,35-44,Coffee,Medium,40,50,Morning Workout,Returning,Recommend Riverwalk Park
CHK1127,USR0017,VEN008,City Mall,Mall,40.7261,-74.007,03/12/2024 05:21:55 PM,45,70,Tuesday,17,0,Clear,35-44,Social,Medium,40,65,Lunch Rush,New,Recommend Downtown Food Court
CHK1128,USR0112,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/18/2024 10:47:47 PM,32,66,Thursday,22,0,Cloudy,18-24,Coffee,Low,40,55,Weekend Party,Returning,Recommend Metro Nightclub
CHK1129,USR0049,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/29/2024 12:18:05 PM,75,93,Friday,12,0,Clear,18-24,Food,High,63,71,Lunch Rush,New,Recommend Downtown Food Court
CHK1130,USR0016,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/13/2024 07:54:20 PM,40,87,Monday,19,0,Rainy,35-44,Shopping,Medium,46,56,Happy Hour,New,Recommend Metro Nightclub
CHK1131,USR0033,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/08/2024 09:24:27 AM,34,63,Wednesday,9,0,Sunny,45+,Music,Medium,40,54,Concert,New,Recommend Greenfield Gym
CHK1132,USR0038,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/24/2024 02:14:06 PM,55,172,Friday,14,0,Sunny,35-44,Food,Medium,70,69,Business Meetup,Returning,Recommend Central Coffee House
CHK1133,USR0180,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/29/2024 12:29:09 PM,31,75,Friday,12,0,Sunny,45+,Music,High,40,50,Business Meetup,New,Recommend Riverwalk Park
CHK1134,USR0123,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/16/2024 09:32:44 PM,56,121,Thursday,21,0,Clear,25-34,Music,Medium,63,56,Live Music,Returning,Recommend Harborview Bar
CHK1135,USR0054,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/03/2024 01:24:03 PM,65,97,Friday,13,0,Rainy,18-24,Music,Medium,61,70,Lunch Rush,New,Recommend Downtown Food Court
CHK1136,USR0077,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/29/2024 07:59:55 PM,93,65,Wednesday,19,0,Cloudy,35-44,Nightlife,Medium,58,86,Lunch Rush,Returning,Recommend Downtown Food Court
CHK1137,USR0101,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/03/2024 11:21:27 AM,55,41,Sunday,11,1,Cloudy,45+,Coffee,Low,40,55,Lunch Rush,New,Recommend TechHub Coworking
CHK1138,USR0025,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/07/2024 10:18:44 PM,63,72,Tuesday,22,0,Rainy,45+,Social,Low,47,70,Networking Event,Returning,Recommend Metro Nightclub
CHK1139,USR0118,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/11/2024 02:37:55 PM,56,32,Thursday,14,0,Cloudy,45+,Nightlife,Medium,40,61,Lunch Rush,New,Recommend TechHub Coworking
CHK1140,USR0192,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/13/2024 07:44:30 AM,81,54,Monday,7,0,Clear,45+,Food,Medium,50,75,Morning Workout,New,Recommend TechHub Coworking
CHK1141,USR0038,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/23/2024 01:46:54 AM,10,20,Thursday,1,0,Sunny,35-44,Food,Medium,40,50,Happy Hour,Returning,Recommend Downtown Food Court
CHK1142,USR0014,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/24/2024 04:10:59 PM,54,37,Wednesday,16,0,Clear,35-44,Coffee,High,40,68,Retail Promotion,Returning,Recommend Seaside Restaurant
CHK1143,USR0009,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/05/2024 09:37:27 PM,75,84,Sunday,21,1,Rainy,45+,Music,Medium,56,77,Networking Event,Returning,Recommend Metro Nightclub
CHK1144,USR0199,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/31/2024 07:19:44 PM,65,121,Sunday,19,1,Sunny,35-44,Fitness,High,66,70,Happy Hour,Returning,Recommend Metro Nightclub
CHK1145,USR0031,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/29/2024 11:41:24 PM,68,81,Monday,23,0,Clear,35-44,Business,High,56,74,Networking Event,Returning,Recommend Metro Nightclub
CHK1146,USR0147,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/11/2024 01:41:42 PM,16,103,Monday,13,0,Rainy,35-44,Social,High,45,50,Live Music,Returning,Recommend Metro Nightclub
CHK1147,USR0180,VEN008,City Mall,Mall,40.7261,-74.007,04/05/2024 04:06:50 PM,40,141,Friday,16,0,Sunny,45+,Music,High,64,52,Retail Promotion,New,Recommend Downtown Food Court
CHK1148,USR0048,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/08/2024 02:06:20 PM,59,27,Monday,14,0,Clear,25-34,Food,Medium,40,68,Retail Promotion,Returning,Recommend Seaside Restaurant
CHK1149,USR0133,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/29/2024 02:35:52 AM,24,16,Wednesday,2,0,Sunny,25-34,Business,Medium,40,50,Retail Promotion,New,Recommend Seaside Restaurant
CHK1150,USR0031,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/08/2024 04:50:41 PM,54,28,Wednesday,16,0,Clear,35-44,Business,High,40,57,Morning Workout,Returning,Recommend Greenfield Gym
CHK1151,USR0148,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/16/2024 01:00:35 PM,55,44,Thursday,13,0,Sunny,35-44,Business,Medium,40,60,Morning Workout,New,Recommend TechHub Coworking
CHK1152,USR0130,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/23/2024 12:35:16 PM,95,92,Thursday,12,0,Cloudy,18-24,Nightlife,Medium,60,85,Lunch Rush,Returning,Recommend Downtown Food Court
CHK1153,USR0012,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/16/2024 08:10:27 PM,13,46,Tuesday,20,0,Rainy,25-34,Fitness,Medium,40,50,Networking Event,Returning,Recommend Riverwalk Park
CHK1154,USR0091,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/07/2024 01:28:08 PM,3,125,Sunday,13,1,Sunny,18-24,Business,Medium,43,50,Business Meetup,Returning,Recommend Central Coffee House
CHK1155,USR0037,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/08/2024 02:44:06 PM,44,54,Wednesday,14,0,Cloudy,45+,Food,Medium,40,52,Morning Workout,New,Recommend Greenfield Gym
CHK1156,USR0160,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/28/2024 08:38:35 PM,36,66,Thursday,20,0,Clear,18-24,Social,Medium,40,50,Morning Workout,Returning,Recommend Riverwalk Park
CHK1157,USR0066,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/10/2024 01:16:24 PM,95,49,Sunday,13,1,Sunny,25-34,Business,High,55,79,Dinner Special,Returning,Recommend Seaside Restaurant
CHK1158,USR0166,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/28/2024 10:13:04 AM,38,35,Tuesday,10,0,Sunny,25-34,Business,Low,40,53,Retail Promotion,New,Recommend Seaside Restaurant
CHK1159,USR0081,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/17/2024 06:41:52 PM,71,99,Wednesday,18,0,Sunny,25-34,Nightlife,High,69,72,Happy Hour,New,Recommend Downtown Food Court
CHK1160,USR0141,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/18/2024 03:38:15 AM,23,24,Thursday,3,0,Clear,25-34,Business,Medium,40,50,Retail Promotion,Returning,Recommend Seaside Restaurant
CHK1161,USR0058,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/09/2024 12:05:23 PM,83,37,Saturday,12,1,Rainy,18-24,Fitness,Low,46,81,Lunch Rush,New,Recommend Seaside Restaurant
CHK1162,USR0135,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/02/2024 06:14:24 AM,25,51,Saturday,6,1,Rainy,25-34,Coffee,High,40,50,Morning Workout,New,Recommend Riverwalk Park
CHK1163,USR0142,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/15/2024 06:31:06 PM,62,44,Wednesday,18,0,Sunny,18-24,Business,High,41,61,Business Meetup,Returning,Recommend Riverwalk Park
CHK1164,USR0190,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/17/2024 06:03:10 AM,73,64,Friday,6,0,Sunny,18-24,Nightlife,Low,54,72,Networking Event,New,Recommend Riverwalk Park
CHK1165,USR0132,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/10/2024 02:54:25 PM,65,188,Friday,14,0,Sunny,35-44,Music,Low,88,71,Business Meetup,New,Recommend Central Coffee House
CHK1166,USR0095,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/24/2024 07:24:36 AM,85,55,Friday,7,0,Cloudy,18-24,Food,Low,54,80,Business Meetup,Returning,Recommend TechHub Coworking
CHK1167,USR0129,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/26/2024 07:45:29 PM,95,81,Sunday,19,1,Clear,35-44,Music,Medium,71,79,Happy Hour,New,Recommend Downtown Food Court
CHK1168,USR0023,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/05/2024 08:33:45 PM,41,52,Friday,20,0,Cloudy,35-44,Food,High,40,50,Morning Workout,Returning,Recommend Riverwalk Park
CHK1169,USR0024,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/22/2024 06:54:05 PM,75,77,Monday,18,0,Sunny,45+,Music,Medium,53,70,Morning Workout,New,Recommend Riverwalk Park
CHK1170,USR0109,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/13/2024 07:47:18 AM,65,45,Monday,7,0,Sunny,25-34,Music,High,41,70,Business Meetup,Returning,Recommend TechHub Coworking
CHK1171,USR0104,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/18/2024 12:32:43 PM,73,151,Monday,12,0,Rainy,35-44,Food,Medium,76,75,Networking Event,Returning,Recommend Central Coffee House
CHK1172,USR0089,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/18/2024 09:53:47 PM,55,135,Saturday,21,1,Clear,25-34,Coffee,High,68,56,Happy Hour,New,Recommend Harborview Bar
CHK1173,USR0115,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/24/2024 10:52:56 PM,43,64,Friday,22,0,Rainy,18-24,Business,Medium,40,54,Lunch Rush,Returning,Recommend Downtown Food Court
CHK1174,USR0035,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/26/2024 06:48:33 PM,17,37,Sunday,18,1,Rainy,25-34,Music,Medium,40,50,Business Meetup,Returning,Recommend TechHub Coworking
CHK1175,USR0174,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/15/2024 06:27:31 PM,23,185,Monday,18,0,Sunny,25-34,Business,High,74,50,Business Meetup,Returning,Recommend Central Coffee House
CHK1176,USR0001,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/09/2024 08:54:07 PM,79,80,Thursday,20,0,Clear,25-34,Social,Medium,60,79,Lunch Rush,Returning,Recommend Downtown Food Court
CHK1177,USR0010,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/20/2024 10:19:59 AM,12,28,Saturday,10,1,Rainy,45+,Fitness,Medium,40,50,Concert,New,Recommend Greenfield Gym
CHK1178,USR0028,VEN008,City Mall,Mall,40.7261,-74.007,05/19/2024 06:03:22 PM,53,95,Sunday,18,1,Clear,45+,Shopping,Medium,48,67,Weekend Party,Returning,Recommend Downtown Food Court
CHK1179,USR0022,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/14/2024 11:11:25 PM,100,152,Sunday,23,1,Sunny,35-44,Business,Medium,84,72,Weekend Party,New,Recommend Harborview Bar
CHK1180,USR0065,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/05/2024 05:26:07 PM,24,175,Sunday,17,1,Rainy,18-24,Coffee,Medium,70,59,Business Meetup,Returning,Recommend Central Coffee House
CHK1181,USR0028,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/30/2024 02:19:23 PM,35,89,Tuesday,14,0,Sunny,45+,Shopping,Medium,40,50,Happy Hour,Returning,Recommend Downtown Food Court
CHK1182,USR0182,VEN008,City Mall,Mall,40.7261,-74.007,05/24/2024 06:10:08 PM,41,94,Friday,18,0,Sunny,45+,Nightlife,Medium,46,65,Retail Promotion,New,Recommend Downtown Food Court
CHK1183,USR0042,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/15/2024 12:02:08 PM,81,49,Friday,12,0,Sunny,35-44,Coffee,Medium,48,79,Happy Hour,Returning,Recommend Downtown Food Court
CHK1184,USR0183,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/01/2024 10:17:07 PM,31,57,Wednesday,22,0,Sunny,18-24,Fitness,Medium,40,50,Happy Hour,Returning,Recommend Downtown Food Court
CHK1185,USR0100,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/11/2024 02:49:56 PM,53,28,Thursday,14,0,Sunny,45+,Coffee,Low,40,57,Lunch Rush,New,Recommend TechHub Coworking
CHK1186,USR0176,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/15/2024 08:50:01 PM,11,29,Friday,20,0,Clear,35-44,Fitness,High,40,50,Lunch Rush,New,Recommend TechHub Coworking
